i,ba,mcc,auc,Sensitivity,Specificity,f1,pos_LR,ppv,average_precision_score,y_pred,y_proba
2,0.6234923612972394,0.24526515151482778,0.6718708121147146,0.5274725274725275,0.7195121951219512,0.726153846153846,1.8805542283803152,0.7329192546583851,0.7465707279161033,"[0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 1 0 1 1 1 0 1 0 0 1 1 1 1 0
 0 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1
 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1
 0 1 1 1 1 0 0 1 1 0 1 1 1 0 1 0 0 1 1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 1
 1 1 0 0 0 0 1 1 0 0 1 0 1 1 1 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0
 1 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 0 1 1 0 1 1 1 0 0 0 1
 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 0 1 0 0 1 1 0 1]","[0.30525258 0.8063895  0.58398635 0.83709749 0.65403022 0.91801272
 0.4379495  0.71679721 0.8965521  0.70679058 0.66451228 0.85676754
 0.80969001 0.87094175 0.87773555 0.71289532 0.69649339 0.28044844
 0.7404703  0.49986362 0.38136998 0.77954164 0.54151539 0.8672793
 0.40712564 0.79317925 0.90623066 0.88892951 0.50455998 0.85250963
 0.61740686 0.39767377 0.83949974 0.90633833 0.87108429 0.68580213
 0.32581397 0.41504099 0.28938686 0.83288343 0.53221516 0.77548995
 0.65846831 0.59326974 0.66546954 0.69783086 0.50687923 0.77924483
 0.7444629  0.83732981 0.88747013 0.33402551 0.85720903 0.48493392
 0.73126157 0.8706939  0.76386426 0.2123045  0.78037501 0.33427789
 0.90650066 0.79819178 0.66370092 0.88067742 0.82251026 0.75589026
 0.74681834 0.90653148 0.81269516 0.79458355 0.81840736 0.79099529
 0.32911875 0.9366856  0.80167519 0.75856047 0.50155677 0.43696282
 0.90552447 0.69544784 0.81949713 0.88319867 0.69218135 0.72335867
 0.82908109 0.85268185 0.70843944 0.35696893 0.30000747 0.85732768
 0.83187275 0.50802994 0.65768977 0.80270634 0.61664429 0.79876371
 0.76983466 0.84185472 0.87071258 0.75947365 0.7481316  0.50757754
 0.70337082 0.83797855 0.9527003  0.79986055 0.36206497 0.70395575
 0.70975994 0.83858745 0.87821733 0.53294023 0.81727716 0.85117302
 0.66902044 0.77546247 0.51391466 0.37048787 0.66213373 0.65078389
 0.60547456 0.80209194 0.83907793 0.75810938 0.56460591 0.8586439
 0.55863484 0.61740686 0.79892135 0.84933498 0.89009546 0.86470492
 0.83093359 0.41787836 0.60870063 0.89486721 0.70635507 0.83966313
 0.60732268 0.88489865 0.80368111 0.65149719 0.62246067 0.7307114
 0.7586143  0.77641927 0.91713915 0.82531069 0.81049725 0.79114448
 0.62688778 0.5659624  0.5386211  0.32433556 0.72306833 0.70208853
 0.49451445 0.34255559 0.80832501 0.5861665  0.63329925 0.72432159
 0.87387771 0.172773   0.88218397 0.64227841 0.8249804  0.68278364
 0.47541479 0.89598372 0.46817908 0.58118283 0.48484405 0.60661394
 0.42748192 0.35449272 0.25611418 0.53385362 0.79818719 0.80808585
 0.70853918 0.44808899 0.75776099 0.59620196 0.61740686 0.64158523
 0.62575544 0.26797519 0.86545416 0.52988544 0.80493177 0.39857663
 0.69683089 0.80359236 0.32370091 0.47346963 0.35568717 0.63043933
 0.59185567 0.60732266 0.2751855  0.51823793 0.54109232 0.88289296
 0.66729946 0.52755749 0.32688682 0.80417077 0.92276158 0.86987791
 0.3722821  0.61563096 0.8647878  0.85228695 0.35706018 0.88289296
 0.76551387 0.79723668 0.14423998 0.62013829 0.62227902 0.85802852
 0.78192832 0.72614928 0.71320134 0.8196999  0.48034414 0.6473015
 0.42911001 0.50682062 0.76272872 0.54609718 0.29328712 0.6913979
 0.86404975 0.81108514 0.79830462 0.64634308 0.75400729 0.78316776
 0.69098842 0.58227699 0.33402551 0.7586143  0.93138358 0.81718452
 0.60793579 0.63121992 0.78964215 0.57580345 0.2660278  0.85589428
 0.63569817 0.43622607 0.73077496]"
3,0.5845617796837309,0.16377856196254484,0.6316001072098633,0.6813186813186813,0.4878048780487805,0.5860805860805861,1.3301936159079015,0.7339449541284404,0.7307126995157114,"[0 0 0 1 0 1 0 0 1 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 1 0 1 0 0
 0 0 0 0 0 1 0 1 1 0 1 0 1 1 0 0 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1 0 1
 1 1 0 0 1 0 1 1 0 1 1 1 0 0 0 1 1 0 0 1 0 0 0 1 1 1 0 0 1 1 0 1 0 1 0 1 0
 0 0 1 0 1 0 0 0 0 0 0 1 1 0 1 1 0 0 1 1 1 1 0 0 1 0 1 0 0 1 1 0 1 1 0 1 1
 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 1 0 0
 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0 0 1 0 0
 1 0 1 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 0 1]","[0.49909373 0.56780906 0.5512608  0.83002807 0.45776818 0.80927731
 0.39869064 0.62443795 0.78886337 0.42029591 0.49113366 0.7823592
 0.96537098 0.87012872 0.74557917 0.54007187 0.6948407  0.4930594
 0.60953521 0.42818093 0.26496967 0.71528    0.71242533 0.52583424
 0.21352451 0.77268685 0.93445521 0.7314183  0.73428057 0.77546288
 0.50528975 0.325565   0.82122568 0.67723411 0.76271602 0.51297208
 0.22312527 0.48141674 0.43954574 0.53910736 0.67699199 0.6239129
 0.76286144 0.60724475 0.72472254 0.8607929  0.30761646 0.77508711
 0.60127565 0.78728381 0.86160902 0.46185598 0.64335659 0.78174635
 0.40241492 0.93003676 0.77953574 0.22633556 0.78914575 0.51419165
 0.7259302  0.90635619 0.54022181 0.86431664 0.80561294 0.86470795
 0.75905017 0.88097781 0.80699533 0.31875497 0.84155163 0.81153192
 0.5348874  0.93864924 0.83621924 0.83570324 0.41722924 0.34092316
 0.81556767 0.62867441 0.79007784 0.85831758 0.58911607 0.782997
 0.73354515 0.80901815 0.66199098 0.34251572 0.30803287 0.84307485
 0.74788371 0.61973768 0.52362946 0.78432564 0.38829312 0.35341517
 0.61981838 0.89426348 0.84457687 0.85435481 0.58947043 0.26094554
 0.89710585 0.95408553 0.61490605 0.94614659 0.50915655 0.89102483
 0.40528891 0.83523479 0.6126871  0.40084608 0.62898943 0.81313361
 0.30534533 0.73795034 0.65760235 0.38892168 0.66127565 0.65467894
 0.59609392 0.49834838 0.73428677 0.91127811 0.50483659 0.73077781
 0.79034413 0.5056717  0.67800693 0.74696114 0.84246118 0.8530688
 0.84345424 0.64008981 0.61315669 0.77834727 0.64146637 0.77690485
 0.51971535 0.62992201 0.87682627 0.76575317 0.42739241 0.75756031
 0.88595298 0.55254643 0.83446529 0.93778346 0.62662649 0.80670858
 0.547641   0.41753729 0.30717255 0.27494274 0.59147035 0.75939834
 0.60615976 0.57619809 0.81201584 0.44315176 0.50848717 0.68335799
 0.84690168 0.69763875 0.86721539 0.64447142 0.58843356 0.43164872
 0.44702361 0.90557389 0.39685097 0.75841006 0.70495728 0.31433791
 0.70893346 0.64970684 0.52331095 0.31077735 0.65121274 0.73494428
 0.76116235 0.66985609 0.76124112 0.58252845 0.50528975 0.1917843
 0.66239274 0.4967151  0.88711835 0.59524339 0.69574298 0.30635994
 0.79228476 0.74187798 0.72010286 0.44936568 0.22368306 0.51555605
 0.62106544 0.36368234 0.45743218 0.86706294 0.1314722  0.67156838
 0.63868333 0.66168642 0.53164293 0.58822166 0.89374604 0.74159988
 0.4027054  0.6324603  0.85007397 0.8897743  0.37795198 0.67156838
 0.77692232 0.57462316 0.59894917 0.82589203 0.41584319 0.61275838
 0.9168575  0.69593575 0.78066998 0.78714599 0.12334227 0.67074571
 0.2464061  0.39391922 0.75401459 0.55635036 0.84668764 0.68917207
 0.70306304 0.62779281 0.83621078 0.72652538 0.65225069 0.60867407
 0.45235941 0.26085822 0.46507936 0.8933711  0.77769611 0.88248817
 0.32796187 0.44701025 0.80436726 0.40075329 0.23279623 0.89373025
 0.57687214 0.41204433 0.83124798]"
5,0.4987603859555079,-0.00681342741681289,0.5583623693379791,0.967032967032967,0.03048780487804878,0.05813953488372093,0.9974428087635635,0.625,0.6820943793539322,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.22034974 0.64109599 0.0966291  0.14525574 0.06716438 0.31810122
 0.32696563 0.4381055  0.34960955 0.19365614 0.31877044 0.19134039
 0.19642181 0.55948645 0.47323455 0.46547697 0.22394386 0.13792085
 0.70822548 0.3658844  0.20275116 0.18478786 0.23587659 0.08338075
 0.03831253 0.30053266 0.3156288  0.55648586 0.10941501 0.62436838
 0.3612858  0.20914223 0.08727437 0.53461182 0.59414872 0.52163758
 0.08523468 0.14368245 0.28753754 0.53326339 0.12063042 0.08035282
 0.23440091 0.51794442 0.13978817 0.05206275 0.20439639 0.18635816
 0.251684   0.47180688 0.12011077 0.25328449 0.37945406 0.55291598
 0.48638948 0.26683301 0.10760811 0.23953333 0.09263977 0.21097817
 0.47765964 0.21670223 0.25379406 0.25257312 0.28964471 0.11084706
 0.64249282 0.44093039 0.22625755 0.22054094 0.45040172 0.47056646
 0.12733034 0.54429189 0.39130749 0.63651416 0.42825738 0.28222427
 0.35585971 0.50224915 0.36612418 0.30002686 0.28047012 0.07189968
 0.60219436 0.20083251 0.10939552 0.26516429 0.14532495 0.14751481
 0.28404794 0.42287556 0.57554057 0.14761944 0.27483342 0.41789312
 0.37771931 0.05990385 0.3028202  0.19863693 0.32511762 0.45160283
 0.10393227 0.07390899 0.54306814 0.17805566 0.22638489 0.11551238
 0.425772   0.27552095 0.52012891 0.72154208 0.38150522 0.53796792
 0.1328801  0.23274812 0.70817669 0.2180599  0.04933255 0.65533778
 0.51901267 0.51541366 0.49260003 0.5679496  0.24350175 0.55215708
 0.22881278 0.3612858  0.31205536 0.43215118 0.18822007 0.39917471
 0.41436736 0.24702134 0.10905188 0.47988689 0.44802305 0.44325843
 0.05714888 0.56494627 0.53825096 0.1383     0.48529701 0.5847088
 0.09434689 0.52042064 0.55593653 0.12623013 0.63327274 0.09967705
 0.12605544 0.20291706 0.3527674  0.10602538 0.16631448 0.19627281
 0.28682118 0.12508637 0.4817498  0.23221923 0.41361053 0.53966172
 0.59118768 0.07784908 0.4994733  0.60131964 0.10343684 0.36555582
 0.1544523  0.26386253 0.07767294 0.39364631 0.27257766 0.30021613
 0.48057335 0.14150961 0.11503066 0.13374393 0.29537709 0.37391508
 0.70331861 0.10211013 0.11284394 0.16009744 0.3612858  0.3461048
 0.07983002 0.11419676 0.35474616 0.09525927 0.35715047 0.09232248
 0.05206275 0.43601595 0.27129217 0.14329447 0.10239438 0.05844789
 0.23850762 0.4277399  0.13338503 0.38831099 0.08002122 0.502912
 0.10671881 0.09719043 0.09993786 0.37310729 0.35947022 0.61027774
 0.13845613 0.10905188 0.07114904 0.23034504 0.2987197  0.502912
 0.486794   0.71224222 0.10539667 0.09350354 0.77317917 0.53407202
 0.0801558  0.08805436 0.15463401 0.28098866 0.17717357 0.68489252
 0.24669183 0.47873261 0.29466066 0.26170607 0.38406122 0.10577666
 0.30992722 0.2981453  0.53794364 0.44968063 0.28554812 0.1684413
 0.37256807 0.22706006 0.25328449 0.09434689 0.37847472 0.26631961
 0.25738648 0.14912168 0.60956893 0.14013889 0.16732948 0.20230711
 0.5248354  0.11472063 0.19687646]"
6,0.4846890913964084,-0.051211284538746384,0.5083757705708926,0.8901098901098901,0.07926829268292683,0.13903743315508021,0.9667418674041189,0.5652173913043478,0.6452315247789486,"[0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]","[0.28870786 0.77816039 0.42282026 0.50996529 0.34339362 0.28423103
 0.49444815 0.6713639  0.62897687 0.41407078 0.54871606 0.23553449
 0.15705045 0.50030332 0.59162412 0.56922003 0.51157354 0.09487839
 0.63082077 0.46743739 0.10739135 0.12754546 0.59029801 0.15460736
 0.90258832 0.56270942 0.25737225 0.53989635 0.4719308  0.58097064
 0.41090153 0.06014482 0.49038517 0.50377663 0.68735256 0.56285808
 0.75315169 0.59140235 0.4892732  0.18276461 0.31290923 0.2972345
 0.30222145 0.53808975 0.36399253 0.40104489 0.36228815 0.36000794
 0.55125035 0.56574314 0.232722   0.66496056 0.47448778 0.5608837
 0.56555848 0.19082787 0.30650066 0.61934325 0.09932902 0.15169513
 0.57447314 0.48844781 0.52855581 0.28105339 0.53715801 0.41531873
 0.43663738 0.56641656 0.44045684 0.33844751 0.44733489 0.5547775
 0.11206833 0.50633952 0.65910174 0.72092549 0.5800016  0.39767722
 0.39555095 0.60213706 0.70508997 0.42628228 0.39253084 0.3200629
 0.65292721 0.55594129 0.42088758 0.48851399 0.50525429 0.3422578
 0.42599752 0.57136427 0.64210795 0.24351465 0.54930622 0.46682785
 0.65994399 0.30689699 0.30703671 0.53554616 0.44346019 0.59278746
 0.21142397 0.412012   0.48312403 0.17433266 0.59027447 0.36735788
 0.38353626 0.55751574 0.53918954 0.69619876 0.32612663 0.63270615
 0.10174301 0.42677837 0.7078942  0.49874455 0.22871677 0.55780972
 0.53819429 0.43978439 0.58254214 0.4131798  0.19846828 0.63059064
 0.38795604 0.41090153 0.40435101 0.46000587 0.35348204 0.39018684
 0.58397665 0.31988712 0.13369891 0.50921551 0.43294038 0.52646593
 0.32402061 0.41429967 0.51355537 0.1530994  0.55976144 0.57036436
 0.38709788 0.4772496  0.54987113 0.29885369 0.58949522 0.17629174
 0.08554338 0.1263666  0.57539575 0.08869682 0.37611539 0.48261662
 0.43226658 0.07364114 0.47068272 0.47711898 0.62382716 0.45555929
 0.46874766 0.06596898 0.60350865 0.63989574 0.18762494 0.40445032
 0.38715254 0.3768836  0.56365479 0.5829976  0.51935473 0.45392321
 0.60622848 0.53638597 0.0777652  0.4171161  0.5715143  0.49248736
 0.66353683 0.0533258  0.14853066 0.45579491 0.41090153 0.52523864
 0.53852818 0.04099321 0.42583881 0.04782061 0.46322908 0.32713151
 0.39733067 0.45469422 0.26091873 0.48314839 0.79330999 0.25321114
 0.20535366 0.58530933 0.10531116 0.47770139 0.16941335 0.51821674
 0.35597807 0.43913461 0.05930786 0.4514195  0.29119112 0.62455567
 0.09641411 0.13495954 0.36933651 0.27788902 0.71602448 0.51821674
 0.46478247 0.64886342 0.07020194 0.21676122 0.67630033 0.56478297
 0.30756229 0.13742503 0.21432502 0.28355649 0.22448604 0.62978739
 0.0448391  0.4240443  0.51276412 0.58853503 0.515868   0.14949982
 0.24625393 0.27367128 0.32794428 0.4910225  0.71795412 0.49310303
 0.30630629 0.29212317 0.66257123 0.39172873 0.39790326 0.24230182
 0.53176945 0.14088435 0.55751528 0.11568775 0.30827598 0.30222184
 0.49212162 0.51727628 0.49908   ]"
7,0.6204100777271508,0.24780970974173855,0.6687885285446261,0.4725274725274725,0.7682926829268293,0.7455621301775147,2.039329091960671,0.7241379310344828,0.7739679503166623,"[0 1 0 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0
 1 0 0 0 0 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1
 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1
 0 1 1 0 1 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1
 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 0 1 1 0 1
 0 0 0 1 1 1 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 1 1 0 1 1 1 0 1 1 1 0 1 1 0
 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 1 1 0 1 1 0 1]","[0.54227471 0.85595534 0.43063579 0.76470407 0.27195978 0.69078743
 0.57542429 0.79343182 0.88156537 0.80594578 0.80055018 0.71803301
 0.8975152  0.875585   0.50278068 0.92683068 0.72046214 0.54427594
 0.75232776 0.85570683 0.80293839 0.60433488 0.7429504  0.47112072
 0.87990806 0.7880478  0.81715585 0.8322746  0.62838117 0.89345117
 0.7182059  0.89943844 0.81496004 0.8677796  0.83063393 0.84467394
 0.60514467 0.83733856 0.56393459 0.50457306 0.54309009 0.54331686
 0.6344904  0.7840483  0.57064977 0.77699621 0.77104429 0.77847827
 0.77804871 0.77863953 0.80630373 0.56465494 0.79668705 0.79410469
 0.5929541  0.81384571 0.73982638 0.45799639 0.7137757  0.5764012
 0.79149731 0.83689608 0.6731434  0.58266611 0.70043716 0.83854794
 0.73343901 0.71657953 0.71915002 0.75646621 0.80273947 0.78365956
 0.59014065 0.78566785 0.84692443 0.73552121 0.60825484 0.60822038
 0.72315118 0.84796363 0.79051283 0.88339398 0.69699911 0.80949951
 0.82965149 0.76411663 0.65707458 0.48520029 0.55845491 0.82285462
 0.80065276 0.59556726 0.85720184 0.83429677 0.3108483  0.75881404
 0.79571323 0.8364365  0.73516189 0.73749144 0.63899451 0.45482508
 0.84088215 0.88424438 0.78275539 0.87756838 0.50380385 0.79383461
 0.6824249  0.86831585 0.78493445 0.5187919  0.68675679 0.82430471
 0.41786796 0.6647969  0.58103083 0.56535546 0.59288589 0.52743639
 0.4424672  0.65843918 0.5497832  0.83638591 0.7224892  0.8186956
 0.72168199 0.71391384 0.71850711 0.64298852 0.69312344 0.89848346
 0.86082057 0.66845717 0.68606375 0.81703306 0.77351863 0.4892537
 0.58226633 0.69385863 0.83489515 0.69816629 0.57634257 0.79411012
 0.79208812 0.6593811  0.85773186 0.87918391 0.5316451  0.78024551
 0.54482991 0.83641535 0.89823489 0.53402141 0.80459125 0.6865862
 0.65184028 0.60948949 0.78939133 0.65160198 0.85459405 0.65943741
 0.79446859 0.62709135 0.67904786 0.5847811  0.69231146 0.68437064
 0.78161826 0.86788169 0.60903118 0.73993786 0.65808789 0.68763004
 0.79380337 0.61154813 0.57062375 0.86556959 0.81287324 0.7521185
 0.28381876 0.75062566 0.66953501 0.56660711 0.7182059  0.24362098
 0.5397727  0.58118536 0.88558223 0.69434338 0.74761629 0.48809952
 0.69898836 0.55911086 0.76027801 0.55893096 0.61500787 0.55477308
 0.49838111 0.67108008 0.55671652 0.54802874 0.4809158  0.74583351
 0.55573324 0.51100007 0.59569662 0.63839769 0.72159761 0.82334002
 0.59617431 0.71113147 0.73760771 0.8538403  0.5066521  0.74583351
 0.72891216 0.71375931 0.51704093 0.78655307 0.69069036 0.55081329
 0.89836935 0.65413821 0.78223346 0.75019962 0.72926659 0.41453715
 0.91267606 0.55210485 0.7838974  0.66539605 0.33865065 0.63880675
 0.70239858 0.66691751 0.52447969 0.71413659 0.91306157 0.59220035
 0.85445134 0.474517   0.57445729 0.80030114 0.77229721 0.75722333
 0.31872989 0.49613586 0.87630591 0.70369345 0.41945044 0.80841889
 0.66129388 0.56696437 0.69090771]"
8,0.5487134816403109,0.12352481736547026,0.621415170195658,0.8901098901098901,0.2073170731707317,0.3269230769230769,1.1229078613693997,0.7727272727272727,0.7513783224571646,"[0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 1 1 0 0 0 1
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1
 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0]","[0.33271492 0.50565733 0.46272199 0.52701789 0.35036638 0.62077491
 0.34912987 0.54454047 0.44866892 0.47937    0.35792048 0.65838094
 0.66333116 0.58591677 0.69050245 0.92627258 0.28104639 0.48373217
 0.46092408 0.7150207  0.76102344 0.84656364 0.3790824  0.72617032
 0.455511   0.43326328 0.58712795 0.57378794 0.58509823 0.47474581
 0.57747427 0.89683776 0.53763797 0.57532935 0.63010346 0.49317166
 0.49974031 0.41967045 0.33884126 0.71026807 0.10244582 0.52412462
 0.38284358 0.48350276 0.19894885 0.31142847 0.46106635 0.49283957
 0.43296852 0.59888342 0.69093486 0.41468583 0.41459558 0.45909595
 0.59042872 0.68649743 0.34067628 0.31797649 0.69737538 0.41945109
 0.62716703 0.41908287 0.42592966 0.68896181 0.66898687 0.30315821
 0.40606411 0.66145326 0.74232924 0.72520789 0.51221198 0.57576498
 0.3970522  0.67400048 0.59252047 0.4367205  0.4255954  0.30534284
 0.6970467  0.32163367 0.5066138  0.64203472 0.39106063 0.31364574
 0.46068539 0.58367481 0.49014748 0.3838752  0.45563486 0.67837198
 0.60885243 0.45308711 0.32887412 0.16704421 0.58893064 0.556025
 0.49111234 0.60324259 0.68061557 0.46139518 0.55106501 0.43570326
 0.60322825 0.57501775 0.63626707 0.73764309 0.41500168 0.41700964
 0.64079867 0.49824335 0.53890902 0.41713246 0.48096598 0.47197837
 0.45197979 0.59721261 0.45496924 0.44085721 0.21178236 0.4377315
 0.47781176 0.64000645 0.6487361  0.57435266 0.33268817 0.59153404
 0.37072453 0.57691872 0.43141251 0.55977237 0.71732315 0.50587029
 0.57483954 0.33053612 0.06372938 0.47688792 0.5205304  0.57645285
 0.09997819 0.64387092 0.66416127 0.17134218 0.50045234 0.43488898
 0.54852439 0.56768188 0.69837005 0.65019618 0.54854101 0.5456052
 0.7565687  0.84109498 0.55461875 0.03144071 0.7132849  0.47294293
 0.35532619 0.3936378  0.57039394 0.43535491 0.49651161 0.60165653
 0.63643532 0.18693169 0.61718512 0.50043262 0.55253923 0.4271739
 0.45243208 0.64243419 0.4110875  0.47686624 0.4417486  0.57484408
 0.3754744  0.48151125 0.41160846 0.71916162 0.53631402 0.61429381
 0.50037765 0.4809892  0.4021309  0.42630431 0.57747427 0.60458635
 0.53101189 0.29731433 0.64370085 0.46423072 0.55479651 0.20296418
 0.30595143 0.66567156 0.32018382 0.39998994 0.64300223 0.41359012
 0.42478264 0.54983743 0.42868101 0.4460755  0.31568327 0.70866752
 0.47686494 0.48749255 0.45244945 0.60514907 0.61674388 0.62202715
 0.47460661 0.06372938 0.64403867 0.62859498 0.38851837 0.70866752
 0.49992133 0.56607482 0.12935272 0.38995393 0.47269766 0.6428119
 0.43710138 0.26991157 0.45068685 0.69618122 0.72836777 0.52175892
 0.88641722 0.48446387 0.28879054 0.43427023 0.43268561 0.23793681
 0.57968758 0.67692312 0.5822097  0.39796249 0.75465522 0.58881678
 0.70382251 0.18714996 0.41468583 0.55024135 0.6531675  0.65745739
 0.595875   0.45447703 0.36376883 0.46075055 0.34045036 0.79096366
 0.46987784 0.40712988 0.37143848]"
